Trade ID,Status,Buy Time,Buy Price,Sell Target,Sell Time,Base Order Size (USDT),BTC Allocation Before Buy,Alpha,Order Size (USDT),Portfolio Value at Buy,Order % of Portfolio,Portfolio Value at Sell,Net P&L,Holding Time
404,CLOSED,2024-09-05 03:36:00+00:00,57000.0,58000.0,2024-09-09 21:15:00+00:00,33.70786516853933,0.14184563910385473,0.8794312067617235,29.64374854253001,3113.127130195166,0.9522177316501561,3123.731664810569,0.4597682991054697,4 days 17:39:00
405,CLOSED,2024-09-05 15:28:00+00:00,56000.0,57000.0,2024-09-06 13:22:00+00:00,33.70786516853933,0.14910022736750156,0.8732648067376236,29.435892361942372,3104.8308616713944,0.9480675010456584,3113.5931658483614,0.46574782997402764,0 days 21:54:00
406,CLOSED,2024-09-06 13:41:00+00:00,56000.0,57000.0,2024-09-09 19:42:00+00:00,33.70786516853933,0.14907786457383715,0.8732838151122384,29.43653309367096,3105.2966095013685,0.9479459386779068,3115.4949722586243,0.4657579679174795,3 days 06:01:00
407,CLOSED,2024-09-06 14:16:00+00:00,55000.0,56000.0,2024-09-09 16:13:00+00:00,33.70786516853933,0.15616023596419581,0.8672637994304335,29.233611216756188,3096.4754214687496,0.9440931135468152,3106.7329561253882,0.4720197062310447,3 days 01:57:00
408,CLOSED,2024-09-06 15:19:00+00:00,54000.0,55000.0,2024-09-08 22:20:00+00:00,33.70786516853933,0.16307348197411234,0.8613875403220045,29.035535067033862,3087.12344767427,0.9405368965373966,3097.4397595990563,0.4785782067423874,2 days 07:01:00
409,CLOSED,2024-09-06 20:50:00+00:00,53000.0,54000.0,2024-09-07 00:02:00+00:00,33.70786516853933,0.1698195471856424,0.855653384892204,28.8422489289507,3077.234514557201,0.9372782214845579,3087.6092190729164,0.48544987785030713,0 days 03:12:00
410,CLOSED,2024-09-09 23:54:00+00:00,57000.0,58000.0,2024-09-10 19:49:00+00:00,33.70786516853933,0.14171693270384225,0.8795406072017341,29.647436197811263,3115.9544520829877,0.9514720659023824,3124.19149405303,0.45982549386253524,0 days 19:55:00
411,CLOSED,2024-09-11 01:32:00+00:00,57000.0,58000.0,2024-09-12 01:59:00+00:00,33.70786516853933,0.1416960224355772,0.8795583809297594,29.64803531223908,3116.4142775768505,0.9513509011161294,3125.117148149085,0.4598347860011849,1 days 00:27:00
412,CLOSED,2024-09-11 13:50:00+00:00,56000.0,57000.0,2024-09-11 15:46:00+00:00,33.70786516853933,0.14894389635301275,0.8733976880999392,29.44037150898672,3108.117929635029,0.9472089597463811,3116.880384368913,0.46581870103817735,0 days 01:56:00
413,CLOSED,2024-09-15 23:09:00+00:00,59000.0,60000.0,2024-09-17 14:21:00+00:00,33.70786516853933,0.12660704862945257,0.8923840086649653,30.08035984263928,3133.2823882462753,0.9600270934875905,3140.9394403654956,0.44868680479852685,1 days 15:12:00
414,CLOSED,2024-09-16 14:29:00+00:00,58000.0,59000.0,2024-09-17 09:53:00+00:00,33.70786516853933,0.13420036467535118,0.8859296900259515,29.862798540200615,3126.0193262731905,0.9552979499906916,3133.736806048956,0.4541508658201856,0 days 19:24:00
415,CLOSED,2024-09-17 19:46:00+00:00,60000.0,61000.0,2024-09-18 18:01:00+00:00,33.70786516853933,0.11878660576764391,0.8990313850975027,30.30442871115178,3141.3825299246973,0.9646844477701418,3148.0760303698194,0.44348561630904726,0 days 22:15:00
416,CLOSED,2024-09-18 18:08:00+00:00,60000.0,61000.0,2024-09-18 18:33:00+00:00,33.70786516853933,0.11876983840025705,0.8990456373597815,30.30490912448702,3141.8260155410067,0.9645635682747591,3148.519523504597,0.44349264684593237,0 days 00:25:00
417,CLOSED,2024-09-18 19:21:00+00:00,60000.0,61000.0,2024-09-18 23:21:00+00:00,33.70786516853933,0.11875307550011106,0.8990598858249056,30.30538940982828,3142.2695081878524,0.9644427166689914,3148.963023667908,0.4434996755097238,0 days 04:00:00
418,CLOSED,2024-09-20 13:11:00+00:00,63000.0,64000.0,2024-09-22 22:58:00+00:00,33.70786516853933,0.09430911414158953,0.9198372529796489,31.005750100437606,3161.2686798157542,0.980800850570053,3166.4616612578334,0.4291904516759999,2 days 09:47:00
419,CLOSED,2024-09-23 00:15:00+00:00,63000.0,64000.0,2024-09-23 03:08:00+00:00,33.70786516853933,0.09429631197865163,0.9198481348181461,31.006116903982456,3161.69787026743,0.9806793114409703,3166.8908571591624,0.4291955290754679,0 days 02:53:00
420,CLOSED,2024-09-24 00:40:00+00:00,63000.0,64000.0,2024-09-24 17:56:00+00:00,33.70786516853933,0.09428351313955774,0.9198590138313759,31.00648361229357,3162.1270657965056,0.9805578007183393,3167.320058136475,0.42920060515668723,0 days 17:16:00
421,CLOSED,2024-09-25 17:36:00+00:00,63000.0,64000.0,2024-09-26 10:18:00+00:00,33.70786516853933,0.09427071762305557,0.9198698900204028,31.006850225406836,3162.556266401662,0.9804363183927238,3167.7492641884555,0.4292056799201447,0 days 16:42:00
422,CLOSED,2024-09-30 01:47:00+00:00,65000.0,66000.0,2024-10-14 14:29:00+00:00,33.70786516853933,0.07704886488183738,0.9345084648504383,31.500285332037247,3172.8701819780217,0.9928009507278179,3183.197933707534,0.4206819490313869,14 days 12:42:00
423,CLOSED,2024-09-30 08:47:00+00:00,64000.0,65000.0,2024-10-14 11:30:00+00:00,33.70786516853933,0.08574456683350677,0.9271171181915192,31.25113881544447,3168.5935304467585,0.9862779342050284,3178.984490160024,0.424851907710309,14 days 02:43:00
424,CLOSED,2024-09-30 23:41:00+00:00,63000.0,64000.0,2024-10-01 06:26:00+00:00,33.70786516853933,0.09424547771692504,0.9198913439406137,31.007573391256642,3163.829317317064,0.9800646710471458,3169.02296325547,0.42921569018846384,0 days 06:45:00
425,CLOSED,2024-10-01 13:37:00+00:00,63000.0,64000.0,2024-10-07 14:17:00+00:00,33.70786516853933,0.09423269379382158,0.9199022102752517,31.007939672199495,3164.2585330072525,0.9799433057933521,3172.088847472741,0.4292207603539211,6 days 00:40:00
426,CLOSED,2024-10-01 15:06:00+00:00,62000.0,63000.0,2024-10-07 00:38:00+00:00,33.70786516853933,0.10254149540356904,0.9128397289069663,30.769878502482012,3159.002865747614,0.9740376887945611,3166.8954230534728,0.43378729537927185,5 days 09:32:00
427,CLOSED,2024-10-01 20:19:00+00:00,61000.0,62000.0,2024-10-02 16:03:00+00:00,33.70786516853933,0.11066276162221718,0.9059366526211154,30.537190537790412,3153.251644474565,0.9684349357686264,3159.4416677498402,0.43856511831013023,0 days 19:44:00
428,CLOSED,2024-10-02 18:16:00+00:00,61000.0,62000.0,2024-10-04 13:00:00+00:00,33.70786516853933,0.110647372403899,0.9059497334566858,30.53763146483211,3153.6902095928745,0.9683142425322228,3160.7673882869003,0.4385714507597349,1 days 18:44:00
429,CLOSED,2024-10-02 19:46:00+00:00,60000.0,61000.0,2024-10-03 00:37:00+00:00,33.70786516853933,0.11858340982894221,0.8992041016453991,30.310250617260646,3147.439104274513,0.9630130913763043,3154.13402738357,0.4435708161207117,0 days 04:51:00
430,CLOSED,2024-10-03 13:17:00+00:00,60000.0,61000.0,2024-10-03 19:54:00+00:00,33.70786516853933,0.11856670014014332,0.8992183048808782,30.31072937800713,3147.8826750906333,0.9628926013621022,3154.577605692296,0.44357782247303845,0 days 06:37:00
431,CLOSED,2024-10-04 14:26:00+00:00,61000.0,62000.0,2024-10-04 16:29:00+00:00,33.70786516853933,0.11060087899540305,0.9059892528539074,30.538963579345197,3155.0159296822276,0.9679495844073621,3161.2059802216504,0.43859058215161184,0 days 02:03:00
432,CLOSED,2024-10-07 18:47:00+00:00,63000.0,64000.0,2024-10-14 03:42:00+00:00,33.70786516853933,0.09414147911051106,0.9199797427560656,31.010553126608958,3167.3244168528004,0.9790772603402109,3174.28299945049,0.4292569365365537,6 days 08:55:00
433,CLOSED,2024-10-08 15:34:00+00:00,62000.0,63000.0,2024-10-11 19:05:00+00:00,33.70786516853933,0.10244288704721963,0.9129235460098634,30.772703798085285,3162.0687055377875,0.9731826428752954,3169.089536457296,0.4338271258042923,3 days 03:31:00
434,CLOSED,2024-10-09 19:12:00+00:00,61000.0,62000.0,2024-10-11 15:09:00+00:00,33.70786516853933,0.11055695494439828,0.9060265882972615,30.540222077435782,3156.3173944738082,0.9675903358422281,3163.4000079376888,0.43860865628856516,1 days 19:57:00
435,CLOSED,2024-10-10 17:10:00+00:00,60000.0,61000.0,2024-10-11 09:51:00+00:00,33.70786516853933,0.11848697967737515,0.8992860672742311,30.31301350362577,3150.0661571726087,0.9622976785615731,3157.2100982707325,0.4436112491667856,0 days 16:41:00
436,CLOSED,2024-10-10 18:09:00+00:00,59000.0,60000.0,2024-10-10 20:15:00+00:00,33.70786516853933,0.1262360573788885,0.8926993512279447,30.090989367234094,3143.3104354051484,0.9573024995654175,3150.515259921905,0.4488453576699669,0 days 02:06:00
437,CLOSED,2024-10-15 14:39:00+00:00,66000.0,67000.0,2024-10-15 16:39:00+00:00,33.70786516853933,0.06801392937616935,0.9421881600302561,31.759151461694028,3183.6140605422584,0.997581706128178,3187.7645213612705,0.41675080346931637,0 days 02:00:00
438,CLOSED,2024-10-15 15:06:00+00:00,65000.0,66000.0,2024-10-15 15:31:00+00:00,33.70786516853933,0.07688987226547583,0.9346436085743456,31.50484073846109,3179.8208242061764,0.9907740869747304,3184.0350017177157,0.42074278585343095,0 days 00:25:00
439,CLOSED,2024-10-17 10:32:00+00:00,67000.0,68000.0,2024-10-18 01:56:00+00:00,33.70786516853933,0.05892095743602862,0.9499171861793757,32.01968043301267,3188.17689708361,1.0043257154991219,3191.4260430151794,0.4129430034685413,0 days 15:24:00
440,CLOSED,2024-10-21 13:17:00+00:00,68000.0,69000.0,2024-10-28 12:34:00+00:00,33.70786516853933,0.04963414356972996,0.9578109779657296,32.28576330221561,3191.834847064041,1.0115110852904297,3196.2660689957206,0.409302289473203,6 days 23:17:00
441,CLOSED,2024-10-21 15:02:00+00:00,67000.0,68000.0,2024-10-24 19:27:00+00:00,33.70786516853933,0.05891297450362798,0.9499239716719162,32.01990915748033,3188.998480909725,1.0040741426865156,3192.6647341397684,0.4129459532221702,3 days 04:25:00
442,CLOSED,2024-10-23 15:40:00+00:00,66000.0,67000.0,2024-10-24 00:47:00+00:00,33.70786516853933,0.06798530529875971,0.9422124904960543,31.75997158975464,3185.6849494267426,0.9969589615404305,3189.415431508041,0.4167615653761203,0 days 09:07:00
443,CLOSED,2024-10-25 17:56:00+00:00,67000.0,68000.0,2024-10-27 17:33:00+00:00,33.70786516853933,0.058897650625663024,0.9499369969681865,32.02034821241078,3189.8281884283233,1.0038267367681546,3193.4944543703,0.41295161551046533,1 days 23:37:00
444,CLOSED,2024-10-25 23:13:00+00:00,66000.0,67000.0,2024-10-26 02:46:00+00:00,33.70786516853933,0.06796773896663068,0.942227421878364,31.760474894776316,3186.5146499597804,0.9967151695090181,3190.2451457024868,0.41676816985900444,0 days 03:33:00
445,CLOSED,2024-10-29 20:24:00+00:00,72000.0,73000.0,2024-11-06 02:53:00+00:00,33.70786516853933,0.010372078536325113,0.9911837332441237,33.41068763744237,3202.1419198648778,1.043385598563733,3206.6868565768264,0.3963217530912999,7 days 06:29:00
446,CLOSED,2024-10-31 14:03:00+00:00,71000.0,72000.0,2024-11-06 02:17:00+00:00,33.70786516853933,0.020512812937450706,0.9825641090031669,33.12013850572473,3201.183646060197,1.034621632735341,3205.7955464924935,0.3993411719841262,5 days 12:14:00
447,CLOSED,2024-10-31 20:48:00+00:00,70000.0,71000.0,2024-11-01 13:55:00+00:00,33.70786516853933,0.030427729865225822,0.974136429614558,32.836059425209825,3199.7596484614483,1.0262039350673886,3201.992139463011,0.4025095763864215,0 days 17:07:00
448,CLOSED,2024-11-01 02:09:00+00:00,69000.0,70000.0,2024-11-01 10:29:00+00:00,33.70786516853933,0.040122099483360235,0.9658962154391438,32.55829939682508,3197.8673174651253,1.0181253993562585,3200.1656416547626,0.40583212409025293,0 days 08:20:00
449,CLOSED,2024-11-01 15:40:00+00:00,70000.0,71000.0,2024-11-06 00:42:00+00:00,33.70786516853933,0.030420044978363085,0.9741429617683913,32.83627961017049,3200.567990161925,1.0259516345568782,3204.4379410961997,0.4025122754482666,4 days 09:02:00
450,CLOSED,2024-11-01 19:02:00+00:00,69000.0,70000.0,2024-11-05 14:44:00+00:00,33.70786516853933,0.04011202799995405,0.965904776200039,32.55858796179907,3198.6756558030634,1.0178771299531735,3202.205597387399,0.40583572098991993,3 days 19:42:00
451,CLOSED,2024-11-03 02:42:00+00:00,68000.0,69000.0,2024-11-03 21:01:00+00:00,33.70786516853933,0.049588556044566454,0.9578497273621185,32.28706946164444,3196.3122074057947,1.0101350358339813,3199.085145180819,0.4093188482901482,0 days 18:19:00
452,CLOSED,2024-11-04 16:42:00+00:00,68000.0,69000.0,2024-11-05 08:05:00+00:00,33.70786516853933,0.049582206561046595,0.9578551244231104,32.28725138504867,3196.721526254085,1.0100113857237618,3199.907436879934,0.4093211546214306,0 days 15:23:00
453,CLOSED,2024-11-04 21:37:00+00:00,67000.0,68000.0,2024-11-04 22:56:00+00:00,33.70786516853933,0.05884692210909786,0.9499801162072669,32.02180166990787,3193.8840114855443,1.0025975130829452,3197.1346766020483,0.41297036007931354,0 days 01:19:00
454,CLOSED,2024-11-05 19:57:00+00:00,69000.0,70000.0,2024-11-06 00:23:00+00:00,33.70786516853933,0.040091504607061554,0.9659222210839977,32.55917599159543,3200.3131018870436,1.0173747053810807,3202.611441034008,0.4058430506535018,0 days 04:26:00
455,CLOSED,2024-11-06 03:10:00+00:00,74000.0,75000.0,2024-11-06 06:05:00+00:00,33.70786516853933,0.0,1.0,33.70786516853933,3207.0801701055293,1.0510452929347933,3207.501518420136,0.38721910112359126,0 days 02:55:00
456,CLOSED,2024-11-06 06:28:00+00:00,75000.0,76000.0,2024-11-06 20:54:00+00:00,33.70786516853933,0.0,1.0,33.70786516853933,3207.467389206653,1.0509184062780685,3208.65307220296,0.38115775280898845,0 days 14:26:00
457,CLOSED,2024-11-06 07:38:00+00:00,74000.0,75000.0,2024-11-06 18:31:00+00:00,33.70786516853933,0.010360251676980386,0.9911937860745667,33.41102649689551,3206.9846925774395,1.0418205791323318,3208.2379121032436,0.38380916688308986,0 days 10:53:00
458,CLOSED,2024-11-06 07:42:00+00:00,73000.0,74000.0,2024-11-06 09:38:00+00:00,33.70786516853933,0.020493355030548152,0.982580648224034,33.12069600755171,3206.0512439291897,1.0330682040802472,3207.3714153112583,0.38659293054710275,0 days 01:56:00
459,CLOSED,2024-11-06 21:00:00+00:00,76000.0,77000.0,2024-11-08 19:15:00+00:00,33.70786516853933,0.0,1.0,33.70786516853933,3208.6189490568927,1.0505412360806214,3209.4061240193746,0.37525591366055266,1 days 22:15:00
460,CLOSED,2024-11-07 04:02:00+00:00,75000.0,76000.0,2024-11-07 15:59:00+00:00,33.70786516853933,0.010358355280743813,0.9911953980113678,33.41108083184386,3208.1421601745747,1.0414463936980198,3208.996865707573,0.3778018105006211,0 days 11:57:00
461,CLOSED,2024-11-08 19:43:00+00:00,77000.0,78000.0,2024-11-10 04:45:00+00:00,33.70786516853933,0.0,1.0,33.70786516853933,3209.372006781054,1.0502947335901938,3210.147577778121,0.36950736903546044,1 days 09:02:00
462,CLOSED,2024-11-09 17:07:00+00:00,76000.0,77000.0,2024-11-10 00:57:00+00:00,33.70786516853933,0.010357699060554833,0.9911959557985284,33.41109963365826,3208.90097219766,1.0412007077543501,3209.744067928542,0.3719521440098319,0 days 07:50:00
463,CLOSED,2024-11-10 04:46:00+00:00,78000.0,79000.0,2024-11-10 04:54:00+00:00,33.70786516853933,0.0,1.0,33.70786516853933,3210.1134662940995,1.050052140600912,3210.511478394359,0.3639062229904937,0 days 00:08:00
464,CLOSED,2024-11-10 05:00:00+00:00,79000.0,80000.0,2024-11-10 11:56:00+00:00,33.70786516853933,0.0,1.0,33.70786516853933,3210.47737251709,1.049933117644482,3210.86991980766,0.35844687811122355,0 days 06:56:00
465,CLOSED,2024-11-10 12:02:00+00:00,80000.0,81000.0,2024-11-10 18:27:00+00:00,33.70786516853933,0.0,1.0,33.70786516853933,3210.8358193952013,1.0498159066535082,3211.223038496325,0.3531240168539327,0 days 06:25:00
466,CLOSED,2024-11-10 19:44:00+00:00,80000.0,81000.0,2024-11-10 22:21:00+00:00,33.70786516853933,0.0,1.0,33.70786516853933,3211.1889434120553,1.0497004618084842,3211.9314538548497,0.3531240168539327,0 days 02:37:00
467,CLOSED,2024-11-10 20:55:00+00:00,79000.0,80000.0,2024-11-10 21:54:00+00:00,33.70786516853933,0.010356892580058823,0.99119664130695,33.41112274068371,3210.7343085805946,1.0406068995305358,3211.5443271028544,0.35529134167079945,0 days 00:59:00
468,CLOSED,2024-11-10 22:24:00+00:00,81000.0,82000.0,2024-11-11 10:07:00+00:00,33.70786516853933,0.0,1.0,33.70786516853933,3211.89735877058,1.0494689401108916,3212.6293967870374,0.3479325842696639,0 days 11:43:00
469,CLOSED,2024-11-10 23:40:00+00:00,80000.0,81000.0,2024-11-11 01:38:00+00:00,33.70786516853933,0.010356209345100127,0.9911972220566649,33.411142316516795,3211.447920568333,1.040376277084512,3212.2474614027724,0.35001554454711226,0 days 01:58:00
470,CLOSED,2024-11-11 10:10:00+00:00,82000.0,83000.0,2024-11-11 15:15:00+00:00,33.70786516853933,0.0,1.0,33.70786516853933,3212.595306899397,1.049240939129433,3212.9722594891477,0.3428677719923243,0 days 05:05:00
471,CLOSED,2024-11-11 15:39:00+00:00,84000.0,85000.0,2024-11-11 18:39:00+00:00,33.70786516853933,0.0,1.0,33.70786516853933,3212.93817467139,1.0491289696847923,3213.3053496312614,0.33309991974317654,0 days 03:00:00
472,CLOSED,2024-11-11 18:42:00+00:00,85000.0,86000.0,2024-11-11 19:06:00+00:00,33.70786516853933,0.0,1.0,33.70786516853933,3213.271274591133,1.04902021298617,3213.633733282475,0.3283883674818213,0 days 00:24:00
473,CLOSED,2024-11-11 19:08:00+00:00,86000.0,87000.0,2024-11-11 20:11:00+00:00,33.70786516853933,0.0,1.0,33.70786516853933,3213.599662958615,1.0489130166732104,3213.957515062091,0.32378638620329525,0 days 01:03:00
474,CLOSED,2024-11-11 20:12:00+00:00,87000.0,88000.0,2024-11-11 21:24:00+00:00,33.70786516853933,0.0,1.0,33.70786516853933,3213.9234493448184,1.0488073440396013,3214.276800758999,0.31929019759783017,0 days 01:12:00
475,CLOSED,2024-11-11 21:31:00+00:00,88000.0,89000.0,2024-11-11 23:12:00+00:00,33.70786516853933,0.0,1.0,33.70786516853933,3214.2427395424165,1.0487031596542713,3214.9081714000467,0.3148961950970417,0 days 01:41:00
476,CLOSED,2024-11-11 22:17:00+00:00,87000.0,88000.0,2024-11-11 22:59:00+00:00,33.70786516853933,0.010358834791889752,0.9911949904268937,33.41106709304137,3213.826370798801,1.0396039872165528,3214.559271828844,0.31647884435137996,0 days 00:42:00
477,CLOSED,2024-11-11 23:25:00+00:00,89000.0,90000.0,2024-11-13 14:31:00+00:00,33.70786516853933,0.0,1.0,33.70786516853933,3214.874114581865,1.0484972029122037,3218.9821175826983,0.3106009342254765,1 days 15:06:00
478,CLOSED,2024-11-12 00:12:00+00:00,88000.0,89000.0,2024-11-12 00:59:00+00:00,33.70786516853933,0.010358123852486115,0.9911955947253868,33.41108746265349,3214.462045398681,1.0393990344505564,3215.500010968713,0.31212372137596844,0 days 00:47:00
479,CLOSED,2024-11-12 00:19:00+00:00,87000.0,88000.0,2024-11-12 00:29:00+00:00,33.70786516853933,0.020511066518886203,0.9825655934589468,33.120188543560005,3213.670981216212,1.0306029689145615,3214.7758252531926,0.31372356248833455,0 days 00:10:00
480,CLOSED,2024-11-12 02:23:00+00:00,88000.0,89000.0,2024-11-12 06:41:00+00:00,33.70786516853933,0.010356107545655514,0.9911973085861928,33.41114523324246,3215.0878926825453,1.0391985024510633,3216.1258599296802,0.31212426106421987,0 days 04:18:00
481,CLOSED,2024-11-12 02:53:00+00:00,87000.0,88000.0,2024-11-12 03:09:00+00:00,33.70786516853933,0.020507090618610918,0.9825689729741807,33.120302459803845,3214.2968277864784,1.0304058471977555,3215.4016736734425,0.3137246415344208,0 days 00:16:00
482,CLOSED,2024-11-12 09:46:00+00:00,88000.0,89000.0,2024-11-12 19:08:00+00:00,33.70786516853933,0.010354092018446476,0.9911990217843205,33.41120298149395,3215.713741585144,1.0389980472896303,3218.0116579569717,0.3121248005437849,0 days 09:22:00
483,CLOSED,2024-11-12 10:07:00+00:00,87000.0,88000.0,2024-11-12 10:13:00+00:00,33.70786516853933,0.020503116249119196,0.9825723511882487,33.120416332188164,3214.922675975755,1.0302088003449679,3216.0275237119895,0.31372572016505273,0 days 00:06:00
484,CLOSED,2024-11-12 10:35:00+00:00,87000.0,88000.0,2024-11-12 18:24:00+00:00,33.70786516853933,0.020501115663747776,0.9825740516858144,33.12047365233082,3215.23640169592,1.0301100607986704,3217.2874712181474,0.3137262631172604,0 days 07:49:00
485,CLOSED,2024-11-12 10:47:00+00:00,86000.0,87000.0,2024-11-12 10:57:00+00:00,33.70786516853933,0.030449075613821413,0.9741182857282518,32.83544783353658,3214.0653124115074,1.0216173176922843,3215.5518714998493,0.31540623947049795,0 days 00:10:00
486,CLOSED,2024-11-12 13:02:00+00:00,86000.0,87000.0,2024-11-12 14:53:00+00:00,33.70786516853933,0.03044608784439541,0.9741208253322639,32.8355334381662,3214.380718650978,1.0215197362167705,3215.8672786481225,0.3154070617597071,0 days 01:51:00
487,CLOSED,2024-11-12 16:11:00+00:00,86000.0,87000.0,2024-11-12 16:41:00+00:00,33.70786516853933,0.030443100653465522,0.9741233644445543,32.83561902622093,3214.6961257127377,1.021422173112579,3216.1826866185083,0.31540788388969787,0 days 00:30:00
488,CLOSED,2024-11-12 22:05:00+00:00,88000.0,89000.0,2024-11-13 13:43:00+00:00,33.70786516853933,0.01034802360456879,0.9912041799361165,33.41137685177921,3217.5995395540895,1.0383945062476456,3218.63751352522,0.31212642482616104,0 days 15:38:00
489,CLOSED,2024-11-13 04:31:00+00:00,87000.0,88000.0,2024-11-13 11:18:00+00:00,33.70786516853933,0.02049115005073012,0.9825825224568794,33.120759183939754,3216.8084717970073,1.0296155171910963,3217.913325101097,0.31372896775143033,0 days 06:47:00
490,CLOSED,2024-11-13 14:36:00+00:00,90000.0,91000.0,2024-11-13 14:50:00+00:00,33.70786516853933,0.0,1.0,33.70786516853933,3218.9480650640767,1.0471702086274057,3219.288514502279,0.3064011235954993,0 days 00:14:00
491,CLOSED,2024-11-13 15:03:00+00:00,91000.0,92000.0,2024-11-13 15:44:00+00:00,33.70786516853933,0.0,1.0,33.70786516853933,3219.2544661876723,1.0470705414119403,3219.5908040071563,0.3022936164958665,0 days 00:41:00
492,CLOSED,2024-11-13 16:15:00+00:00,93000.0,94000.0,2024-11-20 13:15:00+00:00,33.70786516853933,0.0,1.0,33.70786516853933,3219.5567598041685,1.0469722288912102,3227.057575270107,0.2943436027546227,6 days 21:00:00
493,CLOSED,2024-11-13 16:37:00+00:00,92000.0,93000.0,2024-11-13 18:49:00+00:00,33.70786516853933,0.010348059621939437,0.9912041493213515,33.41137581982084,3219.1609642260605,1.037890810404179,3219.852444524528,0.29565181712266053,0 days 02:12:00
494,CLOSED,2024-11-13 19:05:00+00:00,92000.0,93000.0,2024-11-19 17:34:00+00:00,33.70786516853933,0.010347109330323245,0.9912049570692253,33.41140304727726,3219.456616043183,1.0377963436681115,3226.4335709433835,0.29565205805399586,5 days 22:29:00
495,CLOSED,2024-11-13 19:13:00+00:00,91000.0,92000.0,2024-11-18 06:59:00+00:00,33.70786516853933,0.020494362272180586,0.9825797920686465,33.120667148381344,3218.698312670194,1.029008124744218,3223.9555706914334,0.29702759884018093,4 days 11:46:00
496,CLOSED,2024-11-13 19:36:00+00:00,90000.0,91000.0,2024-11-13 20:34:00+00:00,33.70786516853933,0.030446585576410525,0.974120402260051,32.835519177305095,3217.576700621222,1.0205046291815048,3218.996830746736,0.29847158576978927,0 days 00:58:00
497,CLOSED,2024-11-13 20:55:00+00:00,90000.0,91000.0,2024-11-14 08:03:00+00:00,33.70786516853933,0.030443761526317857,0.9741228027026299,32.835600091099884,3217.8751722069915,1.0204124875539988,3219.8968616573347,0.2984723212680862,0 days 11:08:00
498,CLOSED,2024-11-13 21:04:00+00:00,89000.0,90000.0,2024-11-13 23:18:00+00:00,33.70786516853933,0.04020471635550979,0.9658259910978166,32.55593228419607,3216.3893700640656,1.012188778734448,3218.4767839220467,0.2999864551342313,0 days 02:14:00
499,CLOSED,2024-11-13 21:21:00+00:00,88000.0,89000.0,2024-11-13 21:30:00+00:00,33.70786516853933,0.04977977556912233,0.957687190766246,32.28159069998582,3214.538416393981,1.0042372035546803,3216.6910019627776,0.3015720524654597,0 days 00:09:00
500,CLOSED,2024-11-14 14:41:00+00:00,90000.0,91000.0,2024-11-15 20:18:00+00:00,33.70786516853933,0.030435248870977857,0.9741300384596688,32.83584399302255,3218.7752030358592,1.020134738271026,3222.0032893390558,0.2984745383121705,1 days 05:37:00
501,CLOSED,2024-11-14 14:47:00+00:00,89000.0,90000.0,2024-11-15 12:10:00+00:00,33.70786516853933,0.04019354408892826,0.965835487524411,32.55625238846329,3217.28939794172,1.0119155712038634,3219.9816351415516,0.29998940473321056,0 days 21:23:00
502,CLOSED,2024-11-14 15:59:00+00:00,88000.0,89000.0,2024-11-14 16:54:00+00:00,33.70786516853933,0.04976601432860529,0.9576988878206855,32.281984982719734,3215.4384376511393,1.003968373479467,3217.5910336020506,0.30157573582339836,0 days 00:55:00
503,CLOSED,2024-11-14 20:11:00+00:00,88000.0,89000.0,2024-11-15 09:23:00+00:00,33.70786516853933,0.04976134721549053,0.957702854866833,32.2821187033764,3215.740013386963,1.0038783785065823,3218.19584741536,0.30157698503114005,0 days 13:12:00
504,CLOSED,2024-11-14 23:13:00+00:00,87000.0,88000.0,2024-11-15 00:08:00+00:00,33.70786516853933,0.05915144259338955,0.9497212737956189,32.01307664479614,3213.5228518143326,0.9961988173422133,3216.043316623433,0.3032366931730621,0 days 00:55:00
505,CLOSED,2024-11-15 14:34:00+00:00,89000.0,90000.0,2024-11-15 19:38:00+00:00,33.70786516853933,0.0401784784670965,0.965848293302968,32.55668404392027,3218.4957767604815,1.0115496897339293,3220.5832096559025,0.29999338221998073,0 days 05:04:00
506,CLOSED,2024-11-15 15:22:00+00:00,88000.0,89000.0,2024-11-15 16:11:00+00:00,33.70786516853933,0.04974748258889505,0.9577146397994392,32.2825159482957,3216.6448111930345,1.0036083510358829,3218.797417485857,0.30158069606157767,0 days 00:49:00
507,CLOSED,2024-11-17 02:03:00+00:00,90000.0,91000.0,2024-11-17 08:53:00+00:00,33.70786516853933,0.03041534449367408,0.974146957180377,32.836414286979,3220.881630471215,1.019485285529572,3222.3017696373367,0.29847972222721353,0 days 06:50:00
508,CLOSED,2024-11-17 14:30:00+00:00,90000.0,91000.0,2024-11-18 06:21:00+00:00,33.70786516853933,0.030412526159006244,0.9741493527648447,32.83649503701724,3221.180110193442,1.0193933252321399,3222.9002474532467,0.2984804562369803,0 days 15:51:00
509,CLOSED,2024-11-17 22:02:00+00:00,89000.0,90000.0,2024-11-18 00:30:00+00:00,33.70786516853933,0.04016372192259446,0.9658608363657947,32.557106843790834,3219.6942972216702,1.0111862754139398,3221.480160970628,0.29999727810702126,0 days 02:28:00
510,CLOSED,2024-11-18 11:25:00+00:00,91000.0,92000.0,2024-11-18 15:42:00+00:00,33.70786516853933,0.020465756392554536,0.9826041070663286,33.121486755044785,3223.1972275755984,1.0275972711715773,3224.8495723860733,0.29703494910876316,0 days 04:17:00
